Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,Amount,Class
46241,1.176271422,0.383648072,-0.912734761,0.890460507,0.768295823,-0.132643989,0.413842713,-0.092778101,-0.394538172,-0.298676704,0.50344665,0.386941278,0.331075529,-0.567429156,0.266385979,0.858381687,-0.245710929,67.66,0
46241,1.16770237,-0.717202331,0.421988106,-1.461451695,-0.725414436,0.068920033,-0.609658461,0.058527504,1.835126932,-1.26032121,-0.757065688,1.077464201,1.201911311,-0.442168349,1.540972836,-0.510086523,-0.159521007,66,0
46243,1.046063081,-0.569308846,1.071102649,0.164403058,-1.079829509,0.038439559,-0.661020427,0.147730351,1.035489922,-0.472443551,-0.373256857,0.701858896,0.356809285,-0.464826099,0.523805362,-0.13589759,0.188872232,74.95,0
46249,1.100511178,0.182167698,0.578911375,1.413564973,-0.679318369,-1.180117045,0.182350518,-0.225762647,0.003404994,0.053495996,-0.007579178,0.139933955,-0.435074041,0.448681559,0.94624732,0.018401574,-0.25484996,53.7,0
46253,-21.78066537,-38.30531018,-12.12246907,9.752790921,-12.88079378,4.256017094,14.78505104,-2.818252713,-0.667338087,-5.545589674,1.067549454,0.832725597,1.592165592,2.788521119,2.569519689,2.721505249,-0.613874786,11898.09,0
46271,1.200733675,0.252408975,0.126330745,1.084430246,-0.396571874,-0.799107188,-0.078751173,-0.097398385,0.591179336,-0.774440336,-0.383553817,0.191075622,-0.189577752,-1.561318255,-0.232534888,0.10485423,1.135967497,12.31,0
46287,1.242824535,0.053834165,-0.314039227,0.878485049,0.683485762,1.11566638,-0.124780891,0.287250466,0.268370755,0.069665318,-0.517680665,0.230815077,-0.696969609,0.314698503,-0.581974116,0.014231946,-0.570806754,8.5,0
46303,1.583548453,-0.74969324,-0.461585117,-1.658300296,-0.553298601,-0.533379709,-0.48265971,-0.29626783,-2.59456878,1.631073786,0.712261258,0.160214358,1.706056789,-0.137877237,-0.506137475,-0.399364838,0.042230031,10,0
46306,-0.816445948,0.467457348,0.795714839,-1.566698413,-0.679647273,-1.278995516,0.094231094,0.250967393,-1.483712014,0.050219252,-0.907674256,-0.245437862,0.29246284,0.306908391,0.13841783,-1.082987654,-0.107427787,20.4,0
46327,-1.729450451,1.975866843,1.120241988,-0.512562786,-0.088946491,-0.614157604,0.82071292,-0.125759835,0.514906304,1.892340823,1.663414897,1.029355665,0.724827513,-0.454160929,0.183010697,0.152931422,-0.849477823,9.81,0
46327,-1.028877061,0.936851196,0.91830585,-1.18683471,-0.535992159,-1.1724347,0.777281001,0.280600938,-0.360795392,-0.995416106,-0.653965261,-0.009344054,-0.224496143,0.461635378,0.289334379,0.556248522,-0.402150164,80,0
46328,-1.259615076,1.591543097,0.827193797,-0.217884353,0.005773643,-0.233577525,0.365755788,0.39319978,-0.251092745,0.322448317,1.727965947,0.859435533,0.197695819,-0.30192162,0.460879102,0.268162664,0.066683416,8.92,0
46341,1.016119026,-2.092915709,1.560475556,-0.965373915,-2.692415009,0.231864265,-1.830674764,0.241437361,-0.955560876,1.29268658,0.85035336,0.147959683,0.482043425,-1.029052135,-0.924114274,-0.195113192,0.504822584,193.9,0
46345,-0.733540071,1.466451465,0.089179071,0.889165634,0.303348451,-0.664559482,0.499307125,0.468671653,-0.945486518,-0.494604717,0.914918791,-0.10438228,-1.042140513,-0.023290256,0.382871608,0.358150502,0.593407467,20.63,0
46347,-1.248206241,0.422387383,1.096531617,0.17939146,1.700515107,-0.324755329,0.497975324,0.110908703,-0.45890098,-0.734034495,1.832434144,-0.220194864,-1.568734097,-0.906311326,0.474061442,0.202091688,0.731789648,1,0
46351,-0.642217997,1.286387875,1.254795359,0.328782717,0.27154552,-0.523318374,0.796434597,-0.09150239,-0.733164144,0.144841107,1.361301191,1.143227161,0.906242026,0.152507393,-0.085182242,0.074101054,-0.740905219,2.82,0
46357,1.127068494,-0.342161529,0.093452754,0.507624376,-0.651548256,-0.988266956,0.239057433,-0.366499877,-1.380092339,0.721129105,-0.373649808,0.426040078,1.052601031,0.240626995,0.554163372,-1.533868188,-0.136712983,126,0
46360,1.147011025,-0.500391521,0.754978866,-0.110981339,-0.492348203,0.933653704,-0.782954666,0.356485507,0.908397692,-0.353532953,0.443876645,1.381884241,0.631381399,-0.498610071,-0.750756251,0.014215401,-0.180801888,29.57,0
46367,-0.8769404,1.444965372,1.646290046,0.981060756,-0.229467578,-0.220180156,-0.277681092,-1.576063156,-0.623432689,0.2312765,0.520898624,0.550300806,0.687957834,0.21383049,1.907598366,-1.005748198,0.833378614,9.99,0
46370,-0.80186988,0.456437457,2.44938296,0.829449287,-1.36723807,0.266578525,-0.799943605,0.657256936,-1.328500266,0.138852414,-0.42708975,0.604120925,1.045024396,-0.31335841,0.427900658,-2.239963899,0.982529685,12.9,0
46374,-0.282168778,1.212216054,-0.526141199,1.19629369,2.360754953,3.808186648,-0.228561622,1.362761644,-1.585461566,0.353041003,-0.538567015,-0.354268489,0.057226136,0.693726794,0.70217656,0.804344144,-0.716031052,14.49,0
46377,1.264714737,-0.634922678,0.025213269,-0.392633481,-0.933514807,-1.026113098,-0.09413742,-0.341817322,-0.879150446,0.575384771,-0.656638967,0.221751671,0.639107347,-0.058060937,-0.086319653,-1.810144711,0.289331329,80,0
46387,-2.525765044,1.934135767,0.803183943,1.571912608,-1.621559015,0.981111375,-1.486178578,2.180807523,-0.069379075,-0.663063617,0.047970104,2.150039122,0.294069782,0.439862347,-2.21052224,-1.019210815,1.540313493,9.9,0
46390,-1.257474117,1.088441764,0.564213486,-1.364069782,-0.552631353,-0.233258321,-0.411054305,1.107882041,-0.327772529,-0.858771219,0.794917856,0.712162246,-0.42225077,0.821760379,0.079195165,0.907779887,-0.42568402,7.59,0
46399,-1.20828959,-1.201529936,2.183735752,-2.473174825,0.026904732,-0.023799955,-0.887339746,0.373418713,-2.720831293,0.736035724,1.58721649,0.019771985,0.826557252,-0.344574704,-0.049018285,-0.472324715,0.503782816,39.65,0
46400,-0.925283112,1.005474587,1.290178616,1.149052638,1.474673227,0.288769044,1.091146375,-0.031580382,-1.422570771,0.592738196,1.405199243,0.117837191,-0.839233159,0.425104792,-0.572157645,0.095273434,-0.555493956,4.53,0
46418,-1.220747548,-1.226507315,1.185316066,-2.145877601,0.6698219,-1.523158879,-0.6408685,-0.189528708,-2.530470079,1.027338145,-0.280180033,-0.563669657,0.966100445,-0.339750462,-0.02653553,-0.754479366,0.615016835,20,0
46420,1.025904006,-0.021895238,0.194808723,1.076005876,-0.376752315,-0.675733657,0.208182115,-0.052046795,-0.164509004,0.166866167,1.161230166,0.316739822,-1.205253319,0.868426731,0.353612461,0.328161478,-0.604421874,94.63,0
46420,-1.433315445,1.150156062,2.13381985,-0.42274364,-0.29587839,0.182647603,0.274413437,0.27786095,0.48748424,0.860912005,1.306861413,-0.453415148,-1.958874742,0.107797061,1.014738416,0.283724207,-0.476431226,12.96,0
46421,-0.959721618,0.727471653,1.167166462,-0.381547796,-0.560491576,-0.877246169,0.044003006,0.553574339,0.483066138,-0.86412437,-1.508025684,-0.759813002,-2.274472864,0.391164386,-0.752250226,-0.076620455,0.207423128,1,0
46427,1.101760855,0.012967465,-0.063346814,0.546368441,-0.139486274,-0.784498472,0.391612145,-0.163608438,-0.089983639,-0.11128382,-0.107191276,-0.012328505,-0.701113952,0.670004796,1.100251819,-0.223006053,0.072940211,77.9,0
46430,1.020659742,-1.896190693,0.748301936,-1.249887367,-2.050275575,-0.013050465,-1.333624853,0.159630952,-1.666495551,1.484130165,1.388189492,-0.552751393,-0.409495904,-0.109693456,0.503736537,-0.21842113,0.520990735,204.3,0
46437,-0.64077992,1.084395619,1.409604245,1.250601257,0.589752522,1.259517098,0.341776356,0.44286151,-0.674773783,0.111660225,0.842097578,0.18639115,-0.220367523,0.506855826,2.737094212,-2.070287364,1.525910908,9.02,0
46454,0.182039054,-3.219486117,0.277397536,-0.964557289,-2.32921486,0.285086756,-0.697239446,0.034033581,-1.838853636,1.233665747,1.410039795,-0.119363467,0.491835916,-0.165843597,0.510733149,-0.062162632,0.40673762,642.71,0
46454,1.247296571,-0.930131211,1.021421441,-0.715694041,-1.554345124,-0.100013883,-1.313043185,0.312034814,-0.386900252,0.782961634,1.458231946,-0.809453078,-1.737991827,0.172360474,0.861678364,1.41423524,0.268074839,24.99,0
46467,1.37487774,-0.435168255,-0.057726832,-0.703146745,-0.796674591,-1.161920794,-0.229430318,-0.215961666,-1.255797164,0.869735672,1.495943316,-0.269753989,-0.752997327,0.43231443,-0.206886334,0.91579947,0.267615423,19.99,0
46471,-4.624468338,3.745871267,-0.853309854,-1.876223622,-1.878747349,-0.789017403,-1.078755332,2.0651777,1.295091439,2.09633744,1.251761373,1.352264968,-0.210737509,0.639591885,0.100211549,0.664570823,-0.014415951,3.99,0
46472,1.170551429,0.166702694,0.222767067,1.094969449,-0.224383825,-0.525591122,0.065720536,-0.018972723,0.189614871,0.004985557,-0.410828686,-0.472156447,-1.423318361,0.700366422,1.327411458,-0.175887273,-0.066824627,19.67,0
46478,1.374846176,-1.138476457,0.182046892,-2.896133251,-1.513311626,-0.930067849,-0.89691655,-0.019019703,0.917304217,-0.501506629,0.90101423,0.436113037,-0.901980986,0.490314632,1.591024264,-1.872566417,-0.2383964,22.82,0
46485,-0.870689612,0.422794049,0.586417999,-0.799384683,-0.644647941,-1.225524433,0.035135653,0.06945239,-1.692915451,0.410685188,-0.433867034,-0.76073657,0.035729526,0.308728192,0.636048994,0.69786827,0.764137248,38.29,0
46490,1.190010912,-0.028040355,0.500617974,0.863572395,-0.623997951,-0.716772352,-0.030340791,-0.110176187,0.545073085,-0.187405603,-0.756187454,0.181849863,-0.585619634,0.045349163,-0.147482446,-0.2540398,0.064431641,28.38,0
46493,0.760777557,-1.406565558,0.988025216,1.0210307,-1.578404751,0.483059001,-0.786258141,0.242329679,0.047287887,0.484104849,-1.174349758,-0.289649673,-0.992302217,-0.293470938,-0.193386952,-1.868335002,0.567151993,242.32,0
46495,1.204487252,0.220987849,-0.817973794,1.447932789,2.266879544,3.904590408,-0.484057791,0.931785214,-0.62131564,0.641904287,-0.52496527,-0.088646552,-0.105961908,0.209678827,-0.06998524,0.713782777,-0.859549723,15.96,0
46499,-2.435938367,-0.572184313,0.678195684,0.097217056,3.121576009,-0.981141822,-0.59062201,-0.0853196,0.089777634,0.204436513,-1.456958201,0.117183126,0.941778179,-0.113384841,0.727218615,0.329046791,-0.99404152,1.5,0
46500,-0.931096618,-0.943607629,1.854454883,-2.226018637,-0.389761545,1.778847916,0.534093878,0.425033561,1.965832669,-2.206491363,-0.041676238,1.119218139,-0.124130264,-0.957873494,0.151686393,-2.200521286,1.246494561,210,0
46508,1.225944391,-0.532658808,-0.274676401,0.263986023,-0.071462286,0.461998765,-0.288406924,0.003847652,-0.943336612,0.798581904,-1.722581322,-0.643480432,0.303200735,0.193345945,1.179077751,-1.215529149,-0.428359423,94.69,0
46508,-1.560926709,0.607372974,1.969498611,-0.678031873,-0.33685319,-0.612952258,0.446983008,0.19360621,0.025873995,-0.90604238,-0.125695336,0.501675817,-0.157602283,-0.21963788,-0.407682034,-0.422932046,0.386079963,27.54,0
46509,-1.572724779,0.864674616,-0.187660288,0.142218127,-4.860187822,2.329848783,5.620955674,-1.147507696,-0.598260982,-0.659827839,0.636306011,0.320098253,1.045124676,-0.28322512,1.080358384,0.084957219,-0.18241939,1040,0
46515,-2.124707263,-1.818376536,-0.660384853,-1.3452954,-0.255749243,-1.002318596,1.315824756,-0.404466871,-1.049631482,0.946443765,0.80527778,-0.772147305,-0.838887124,0.173925803,-0.753978974,1.416120644,-0.356284396,394.95,0
46519,-2.857020909,-3.015066067,1.078148713,-1.575773561,-1.118847375,-1.667634306,-0.467022972,0.368864884,-2.433882023,0.448107485,-0.512745919,-0.718949627,0.704465348,-0.089821286,0.150642773,0.052525882,0.468683757,349.7,0
46520,0.239497854,-2.522121973,0.732622493,-0.057692527,-2.330023976,-0.272295101,-0.481385342,-0.13263739,-0.311271973,0.31661338,-0.512146146,0.123320982,1.094700226,-0.353095419,1.549203879,-0.616848111,-0.376356198,571.5,0
46520,1.183721153,0.745295342,0.100652094,2.429916576,0.446552807,-0.354566004,0.532255016,-0.179079556,-1.15232065,0.674111681,-0.206395467,0.292454339,0.560360835,0.425400567,0.390804259,0.007946455,-0.233840132,4.6,0
46525,-0.216150059,-2.541602223,-0.932535292,0.675208287,-1.052992467,-0.352355984,1.032764947,-0.253473436,0.087742561,-0.343974453,0.721000034,0.307067288,-1.096378752,0.736660675,-0.354024032,0.151928824,-0.229415394,778,0
46551,-0.811920546,1.076016768,0.704343895,-0.348219023,1.402996725,-0.190843616,1.255821553,-0.100554135,-0.714871883,-0.641132479,-1.305594611,-0.391282922,-0.09157352,0.365164753,0.32829694,-0.018304188,-0.691309719,3.05,0
46554,-0.431818405,0.891819249,1.418781147,-0.213247816,0.026077778,-0.414068349,0.504160748,0.178768627,-0.427205858,-0.102887288,0.770591325,-0.191654763,-1.350372857,0.588346241,0.320488503,0.55549032,-0.687516185,2.68,0
46568,1.189161392,0.210925853,0.384497323,0.734002109,-0.471493568,-0.823440758,-0.081312795,-0.00465719,0.223463317,-0.28517605,0.20185341,-0.334611121,-1.284031228,0.045566917,1.479313023,0.158371535,0.473326864,1.79,0
46577,1.485624598,-0.607355039,-0.63620623,-1.030111768,-0.01458473,0.20505347,-0.44666805,-0.00128131,-0.796626144,0.769281114,-0.45582188,-0.735152755,-0.459253926,0.031036795,-0.730085322,1.25804161,-0.218100361,20,0
46587,-2.058522475,0.701179704,1.061898943,-3.617092869,-0.648450065,-0.469273951,0.358477636,0.02441262,0.98321136,0.415781136,-0.744428176,0.559853234,0.637933576,-0.924102823,-0.031279056,-2.50762954,0.201667868,30,0
46593,1.232811198,-0.540386648,0.027664216,-0.70391903,-0.627002573,-0.144354555,-0.723389329,0.115831742,-0.970197455,0.273795371,1.717282373,-0.118628162,0.12822202,-1.113625836,0.566701022,1.622745558,0.936764482,59.9,0
46595,-0.173699295,0.573456332,-0.317981435,-0.537921126,2.406812984,3.456105602,0.014808961,0.811079735,-0.636418879,-0.009124275,-0.117741362,-0.272249056,0.039210366,0.370998384,1.464909285,0.083623006,-0.518117072,23.97,0
46598,-0.876542127,1.088200567,1.022997073,-0.651487983,-0.216987028,-0.768945886,0.343096795,0.434055073,-0.046942245,-0.864743861,-1.297397037,-0.174013171,-0.637867941,0.310257142,-0.24207893,0.246976819,-0.217230229,1,0
46600,1.108101217,-0.131133931,0.739971638,0.711464401,-0.758049738,-0.460148731,-0.192948946,0.036261144,0.300759283,-0.063264476,1.207519351,1.135993894,-0.350310093,0.135198472,-0.818648246,-0.029222515,-0.152335153,38.6,0
46613,1.156591367,-0.277860488,1.108452417,0.678188086,-0.934414249,0.197280417,-0.778571352,0.280479771,0.798527653,-0.051674234,0.549641369,0.650902474,-0.674097541,-0.092030151,-0.399853041,0.489454757,-0.506789051,11.5,0
46618,1.161298637,-0.513841621,1.012584117,-0.005088086,-1.110754794,0.029988118,-0.836937564,0.256094326,0.98917325,-0.20140006,0.602464344,0.558708884,-0.85390866,-0.089251411,-0.27997652,0.499219706,-0.393853836,27,0
46628,-0.925240932,0.897583441,1.87414203,0.970998737,-0.385166069,0.329495535,0.081693344,0.277205717,0.57697782,0.150400401,-0.787323823,-0.156828456,-0.666644462,-0.310755596,0.543464183,-0.767325134,0.361254274,23.78,0
46632,-0.565759109,0.517536525,1.295128604,0.982473459,0.633733714,-0.480682251,0.312934911,0.095620053,-0.807724745,0.062768684,0.759369919,-0.034661292,-0.882658823,0.739323206,0.660786393,-0.117464911,-0.370329872,9.99,0
46645,-0.747088398,0.540600625,1.483755968,1.331261432,0.219982896,0.156083086,0.457714741,0.279650553,-0.487347822,0.060991498,1.165612168,0.644304614,-0.778248755,0.346128455,-0.427123004,-1.055540547,0.484434836,58.24,0
46650,-0.785346425,-0.178318666,2.059370808,0.641016927,0.290705452,-0.982783568,-0.279791072,0.105804219,0.442611705,-0.634374678,-0.642455457,1.062673867,1.067368252,-0.647387125,-0.749267088,0.048806058,-0.499060245,9.99,0
46656,1.339428093,-0.696602803,-1.18622014,-1.185272342,1.506678519,3.329408056,-0.886969543,0.764917247,-1.101556512,0.805204593,-0.304794787,-0.267195036,0.344199945,0.27411989,1.079917374,-0.915534392,-0.646474474,50,0
46658,-1.613064373,2.057470376,-0.471647489,-0.206106065,0.358077613,-0.643843677,-0.738154301,-3.09518689,-0.839198434,-1.956600578,-0.951295786,-0.722390521,-1.442865761,-0.476456898,0.353458751,1.179934455,1.051124072,0.76,0
46660,1.175065126,-1.46109339,0.504635061,-2.76815584,-1.539138899,-0.035291171,-1.109358182,0.15881207,1.131283525,-0.736262524,1.11659574,1.486673134,0.551285226,-0.142793815,1.065067247,-2.373937426,0.143484944,85.68,0
46667,1.370313633,-0.448906315,0.375850268,-0.559145332,-1.043589603,-1.013241128,-0.380266391,-0.298874444,-0.955653212,0.656006889,-0.385037785,0.307268673,1.246583992,-0.121380427,0.801621706,-1.302257461,-0.102690744,21.45,0
46672,1.182317464,0.133115415,-0.070206415,0.958194741,-0.109707632,-0.142910981,-0.221625338,0.112331617,0.740186061,-0.793195928,-0.628580734,-0.292339678,-0.992014618,-1.386279966,0.138507617,-0.042924133,1.331770689,12.31,0
46679,-0.983330167,-0.021080746,1.977405963,-0.165078804,0.326667221,-0.381585671,0.34117338,0.142578831,0.718742923,-0.495029732,-1.07165001,-1.086338096,-2.66817282,-0.089020611,-0.391299086,-0.414538551,0.160174177,28.75,0
46683,-2.613958191,-1.055718997,-1.78193078,-2.159538175,-1.690568821,1.103303041,2.735371941,-3.598836346,1.092903649,-1.735421284,-1.377686673,1.099640879,1.920674864,-0.32768087,0.112726456,0.04717435,-0.717402152,1065.73,0
46684,0.906696518,-1.679059329,1.005922865,-0.044836381,-1.999017567,-0.076932597,-1.020647181,0.088963168,0.498222728,0.247762235,-1.184174982,-0.587319709,-0.746740213,-0.9420075,-1.111886143,0.548949222,0.922634582,228.1,0
46685,0.971259803,-0.254420989,0.511949685,1.146944653,-0.618884015,-0.229477017,-0.173476366,0.1503626,0.176162506,0.195252664,0.720967406,-0.218323994,-1.897331004,0.820687764,0.684138155,0.814949464,-0.816849405,116,0
46708,1.136796675,-0.157520308,0.892392981,1.589370081,-0.451271457,0.626803061,-0.394200282,0.152215212,1.204406551,-0.402659556,-1.958256439,0.993100232,0.600631969,-0.954306432,-1.968733716,-0.639934297,0.152764705,34.16,0
46710,1.182388172,-0.089111873,-1.240929896,0.108871507,2.141179132,3.40308358,-0.375718355,0.785123645,-0.153460758,0.100013209,-0.18995049,0.002142895,0.012516699,0.479442102,1.130578856,0.482737614,-0.971459321,59.7,0
46716,0.736905568,-0.736228693,0.110389004,0.563169018,0.235676929,1.862565301,-0.336887895,0.648597325,0.344260942,-0.25535032,1.527978271,0.900114609,-1.116657046,0.461559613,0.330703686,-1.189053879,0.926604639,155.94,0
46727,-0.284472314,-3.64863094,0.842869245,0.635349551,-2.841430377,0.59168265,-0.461363213,0.01691666,0.665885315,-0.150503975,-1.44913054,0.801490219,0.845565359,-1.264197102,-1.600212409,-1.865152903,0.728423607,810.01,0
46729,1.032865623,-0.866127736,0.670047605,-0.818524238,-1.272777286,-0.303601503,-0.699195594,0.219875768,1.866935288,-0.904112327,0.653099707,0.35654494,-1.861296172,0.397168733,0.822824209,-0.03757806,-0.416345755,100,0
46733,-1.024158505,0.255775271,2.753090451,-1.798923096,-0.498652683,-0.228751299,0.027838117,0.32505336,0.457264466,-1.356049026,-0.587753851,-0.509241574,-0.849880987,-0.264959728,0.876339891,1.131895282,-0.859250368,22,0
46737,-0.725335735,0.439108634,0.316533921,1.116324341,-0.868457679,-0.004938326,1.070385197,0.373416255,-0.654489478,-0.602993426,-0.585859347,-0.411538733,-0.837119726,0.868784928,1.353246553,-0.344061826,0.273148182,256.56,0
46739,-1.05743793,-1.160888412,0.761590931,-2.281201116,-0.011766817,-1.42734869,0.006990841,-0.197952975,-2.697789963,1.20618659,0.834343326,-0.932576688,-0.576452241,0.130814258,-0.982651411,-0.353462773,0.14515387,15,0
46743,-3.158319255,2.797977279,-0.715681128,-0.18912467,-1.616339658,-0.438159228,-1.289899689,2.399380707,-0.711549059,-0.074030905,0.847999556,1.485094489,0.091072324,1.697777528,0.289004208,0.646970784,0.447879255,10.99,0
46770,1.102599873,-0.32390756,0.690914527,0.276159589,-0.498329117,0.523770184,-0.675373953,0.336257821,0.400411282,0.028462921,0.830148267,0.313114927,-0.594983284,0.328807449,1.098254463,0.806099179,-0.746968089,47.48,0
46771,-0.655891835,0.53419819,2.777827861,0.181349048,-0.449420081,0.161808047,0.213984748,0.019219675,0.451065249,-0.469359779,-0.307057764,0.130324766,-0.255239614,-0.671067026,0.282090418,-0.446496489,0.158633689,11.5,0
46772,-0.473095018,1.095597434,1.697703023,-0.017537583,0.050487663,-0.585466121,0.711993323,-0.012091673,-0.589448379,-0.389179842,0.302865511,0.731816661,1.061136261,-0.030616546,0.954311168,-0.241168002,-0.059446066,2.28,0
46783,1.034797279,-0.293811212,1.660955361,1.465525035,-1.327613286,0.19906821,-0.995056496,0.356480058,1.120347699,-0.118173247,-0.45654408,-0.178945576,-1.223478861,-0.125261481,1.159792711,0.180155694,-0.053866712,27,0
46787,1.396967341,-0.375214733,-0.36887977,-0.739349091,-0.374319892,-1.031892503,0.045465373,-0.444027558,-1.257294952,0.625615938,-0.485538713,-0.11582923,1.475918496,-0.198743982,0.327589072,0.833773394,0.149772823,57,0
46802,-0.889818492,0.584942399,0.826023371,-2.267231696,0.009605535,-0.35774839,0.447652318,0.224643046,1.682185306,-0.992264695,-0.279005624,-0.080973428,-2.39394456,0.212940714,-0.980889236,-0.417057496,-0.545826362,2,0
46805,1.123876975,-0.899427152,0.289645456,-0.722822436,-0.943200585,-0.254367133,-0.558537202,0.038902079,-1.0261769,0.717234565,1.624447407,0.04788085,-0.159599678,0.149450692,0.314022946,1.033923188,0.299046683,116,0
46808,1.121422914,-0.055432662,0.747627134,0.833206888,-0.648034545,-0.341919773,-0.166567669,-0.012744998,0.226936306,-0.086463296,1.250970984,1.707694114,0.71230795,-0.16883976,-1.188171771,-0.237888749,-0.147789116,29.56,0
46809,1.19421487,-0.775358282,-0.015342081,-0.822136439,-0.600226269,-0.163931527,-0.423513394,-0.017087552,-1.176409439,0.736264049,1.407270289,0.147275586,0.316762924,0.118570619,0.220452859,0.991704957,0.192546827,98.7,0
46809,1.337643705,-0.270290642,-0.284425324,-1.532700335,-0.538160722,-1.420334413,0.12140559,-0.224029466,1.331352708,-1.000511229,-0.698465002,-0.417075798,-1.7439108,0.831250882,1.85706661,-0.302308731,-0.16140059,21,0
46823,-0.582497552,0.33144198,1.503164897,-0.986503469,0.057651573,-0.656524388,0.579280563,-0.045636183,-0.136353427,-0.824507915,-0.928321262,-0.041550438,0.492128519,-0.131383528,0.61114155,0.815649006,-0.888911158,60.23,0
46830,0.846599419,-0.556696431,-0.000825658,0.967950064,-0.059043682,0.749927211,-0.147998811,0.297406235,0.189737149,0.120638669,0.197985653,-0.304289433,-1.513509142,0.760294889,0.945771059,0.714532212,-0.843055251,190.82,0
46831,1.317808107,0.426610436,-0.014865876,0.485609992,0.145703084,-0.571420426,0.154465471,-0.223468201,-0.101011783,-0.317996034,-0.600276046,0.630975034,1.635720904,-0.589183606,1.015697146,0.663165127,-0.381870675,0.89,0
46837,1.248608156,0.095968408,-0.035422815,1.167280652,0.211532949,0.349356677,-0.063986338,0.134779669,0.588361191,-0.075522047,-1.691923329,-0.600692524,-1.458790563,0.302973164,0.142635919,-0.360863697,-0.015947942,0.99,0
46840,1.17406382,0.556524767,-0.507558971,1.116600812,0.414205596,-0.281207741,0.067073397,0.109214561,-0.204071812,-0.531570449,1.606650126,0.101050816,-0.950264473,-0.963079253,0.757478982,0.635688084,0.850841287,1,0
46844,-2.14693919,0.432967584,1.805682954,-2.659563662,-0.164784055,0.723460639,-0.178900545,-0.146360254,1.053796472,2.843339943,-0.21419549,-1.858982865,-1.098701111,-1.532624746,0.564300596,2.273009789,-1.454774071,11.99,0
46850,1.238089525,0.18816922,-0.113191834,0.964827648,-0.195956546,-0.507764165,-0.136934284,-0.023852335,0.732253715,-0.753436182,-0.981804615,-0.352450241,-0.783775975,-1.456577051,-0.117696994,0.293936543,0.979855312,12.31,0
46850,-0.419622961,0.895672746,1.306255916,1.107014978,0.271792052,0.527950066,0.376025943,0.369635214,-0.284712211,0.117974332,0.504821812,-0.126965446,-1.809714927,0.51601214,-0.281428206,-0.853595205,0.353471879,2.49,0
46855,-1.619797139,0.705403048,2.165168289,-1.644137179,-1.890364156,-0.765767739,-1.119818858,0.914612517,-1.179478138,-0.375376844,-0.360582662,0.035606071,1.370046224,-0.398963264,0.537034196,1.936792597,0.121611114,8.99,0
46855,-1.719687958,1.223137162,1.63274369,0.557033079,-0.848804869,0.647028616,-0.564188228,1.224108839,0.077059842,-0.962940803,-1.499968559,0.122385359,-0.289376854,0.192462261,0.317202355,0.055034911,0.263576452,40.19,0
46858,-1.101927793,0.839604738,1.70006404,1.32624489,0.425797266,0.893921354,1.096260472,0.004649467,-0.482925645,0.556848399,-0.255671064,-0.17570943,-0.818765945,-0.424175767,-1.953627267,0.701526721,-1.050308092,98.09,0
46858,1.155826458,-0.148247463,0.446933795,0.008379046,-0.565453293,-0.433174753,-0.2471108,0.093314247,0.058588089,0.006930088,1.703669931,0.596506221,-0.862358039,0.614392771,0.683882233,0.16841666,-0.163608976,20,0
46860,1.143240459,0.053841202,0.560073482,0.520080483,-0.437763938,-0.336973219,-0.175405124,0.12503467,-0.073064096,0.085995278,1.706199152,0.647928976,-0.882061138,0.688957276,0.685551517,0.197976675,-0.260478808,9.99,0
46867,1.11911765,0.18727903,0.33090633,1.139719359,-0.326646861,-0.686351751,0.162120668,0.010098402,-0.194855088,0.227400506,1.144873946,0.133103605,-1.715284522,0.984225154,0.30958166,0.432612381,-0.568827585,40.9,0
46873,1.172459145,-1.774843828,0.58697544,-1.517100424,-1.656982667,0.527228631,-1.504003534,0.284855779,-1.533632874,1.493860375,0.610056238,-0.919909447,-0.463219907,-0.152735068,0.690401818,0.179368251,0.163564535,152.65,0
46877,-1.838723514,1.521557938,1.332805336,0.54157474,0.096187805,0.033712699,1.414573038,0.115230303,-1.2353146,0.18415119,0.360617035,-0.419972884,-1.40708341,0.520227725,-1.219419863,1.552447638,-1.471283069,116.88,0
46884,1.094648275,-0.029154794,1.407737456,1.270903014,-0.968560992,0.016233801,-0.61142963,0.185162225,0.516649641,-0.053037968,1.206082431,1.595288238,0.582314953,-0.283662387,-0.61127345,0.182859587,-0.462252076,9.99,0
46887,-1.002904143,0.234193159,0.819457451,0.811797102,0.513354254,1.529987641,1.222678679,0.359077299,-0.789204003,-0.433602562,0.61669314,0.747666735,1.006890022,0.260020209,2.018602994,-1.6037391,0.940878092,239,0
46892,1.054565125,-0.432411157,0.616691,1.329010919,-0.103058741,1.690509673,-0.666644722,0.552811407,1.203264414,-0.240510116,-0.761980138,0.793035458,-0.918336613,-0.456680919,-2.211508248,-0.510894078,0.07745855,50.62,0
46894,1.169549364,-0.135376132,1.257070183,1.353299823,-1.137998912,-0.247745049,-0.698649338,0.199127433,1.174068103,-0.142835765,-1.1067687,-0.506497172,-1.826818142,0.008105025,0.381059159,0.163755606,-0.141985808,0.01,0
46894,0.623797145,-0.938879418,-0.643492058,0.158781112,-0.340238201,-0.853746016,0.827513749,-0.373323199,-0.170330053,-0.357302032,0.061748873,0.454993013,0.383989426,0.520007545,1.061470875,-0.394283401,0.132035358,350,0
